bin_id,pgn,count,iat_count,jitter_count,sum_iat,max_iat,sum_jitter
1774597169,127252,23,23,23,660,80,463
1774597169,127257,24,24,24,700,89,556
1774597169,127258,24,24,24,700,81,485
1774597169,127488,46,46,46,670,89,1309
1774597169,127493,46,46,46,670,89,1284
1774597169,129025,38,38,38,691,80,943
1774597169,129026,12,12,12,720,109,447
1774597169,129029,4,4,4,590,301,1023
1774597169,129038,5,5,5,1641,1151,1885
1774597169,129539,2,2,2,581,311,42
1774597169,129540,2,2,2,590,300,30
1774597169,129793,1,1,1,409,409,962
1774597169,130306,9,9,9,660,130,337
1774597169,130310,5,5,5,702,181,204
1774597169,130311,4,4,4,590,210,396
1774597169,130312,2,2,2,640,580,550
1774597169,130314,2,2,2,641,589,576
1774597169,130316,1,1,1,589,589,40
1774597169,130323,2,2,2,590,319,49
1774597169,130577,2,2,2,599,329,68
1774597169,130578,10,10,10,720,110,298
1774597169,130843,24,24,24,691,89,490
1774597170,65280,10,10,10,280,80,206
1774597170,126992,3,3,3,280,230,409
1774597170,127245,19,19,19,270,49,397
1774597170,127250,40,40,40,279,69,457
1774597170,127251,11,11,11,280,80,216
1774597170,127252,10,10,10,280,80,180
1774597170,127257,10,10,10,279,80,226
1774597170,127258,10,10,10,280,80,180
1774597170,127488,20,20,20,279,79,522
1774597170,127493,20,20,20,279,79,483
1774597170,129025,16,16,16,279,80,360
1774597170,129026,5,5,5,279,101,198
1774597170,129029,2,2,2,281,261,483
1774597170,129038,1,1,1,119,119,88
1774597170,129539,1,1,1,290,290,21
1774597170,129540,1,1,1,280,280,20
1774597170,129793,1,1,1,591,591,182
1774597170,129794,1,1,1,4460,4460,3080
1774597170,130306,4,4,4,270,120,158
1774597170,130310,2,2,2,279,169,107
1774597170,130311,2,2,2,289,190,171
1774597170,130323,1,1,1,281,281,38
1774597170,130577,1,1,1,280,280,49
1774597170,130578,4,4,4,271,101,130
1774597170,130843,10,10,10,279,80,181
1774597170,65280,29,29,29,790,89,651
1774597170,126992,9,9,9,830,220,1131
1774597170,127245,56,56,56,741,49,931
1774597170,127250,114,114,114,780,70,1220
1774597170,127251,32,32,32,790,90,628
1774597170,127252,29,29,29,790,90,680
1774597170,127257,28,28,28,771,81,608
1774597170,127258,28,28,28,779,89,600
1774597170,127488,56,56,56,771,80,1337
1774597170,127493,56,56,56,771,80,1405
1774597170,129025,45,45,45,780,90,1043
1774597170,129026,14,14,14,770,109,574
1774597170,129029,6,6,6,829,260,1404
1774597170,129038,1,1,1,301,301,182
1774597170,129539,3,3,3,820,279,21
1774597170,129540,3,3,3,830,290,60
1774597170,129793,1,1,1,359,359,232
1774597170,130306,12,12,12,830,130,574
1774597170,130310,6,6,6,830,169,298
1774597170,130311,6,6,6,821,189,514
1774597170,130312,2,2,2,1050,541,481
1774597170,130314,2,2,2,1050,541,489
1774597170,130316,2,2,2,1102,561,48
1774597170,130323,3,3,3,829,280,23
1774597170,130577,3,3,3,822,281,39
1774597170,130578,11,11,11,770,109,379
1774597170,130843,28,28,28,780,90,524
1774597171,65280,8,8,8,260,80,184
1774597171,126992,3,3,3,290,220,387
1774597171,127245,17,17,17,260,41,254
1774597171,127250,33,33,33,270,71,416
1774597171,127251,9,9,9,260,80,216
1774597171,127252,8,8,8,260,80,161
1774597171,127257,9,9,9,280,89,244
1774597171,127258,9,9,9,271,89,224
1774597171,127488,18,18,18,280,80,477
1774597171,127493,18,18,18,280,80,484
1774597171,129025,13,13,13,240,80,333
1774597171,129026,4,4,4,221,109,157
1774597171,129029,2,2,2,290,260,464
1774597171,129539,1,1,1,280,280,9
1774597171,129540,1,1,1,290,290,10
1774597171,129793,1,1,1,840,840,481
1774597171,130306,3,3,3,239,130,217
1774597171,130310,1,1,1,160,160,40
1774597171,130311,2,2,2,290,190,189
1774597171,130312,1,1,1,351,351,190
1774597171,130314,1,1,1,350,350,191
1774597171,130323,1,1,1,290,290,10
1774597171,130577,1,1,1,279,279,2
1774597171,130578,3,3,3,220,109,117
1774597171,130843,8,8,8,240,80,170
1774597171,65280,26,26,26,739,89,591
1774597171,126992,6,6,6,560,220,748
1774597171,127245,52,52,52,740,49,713
1774597171,127250,104,104,104,730,70,1159
1774597171,127251,28,28,28,739,90,583
1774597171,127252,26,26,26,740,90,607
1774597171,127257,26,26,26,730,81,537
1774597171,127258,26,26,26,730,89,561
1774597171,127488,52,52,52,730,81,1251
1774597171,127493,52,52,52,730,80,1252
1774597171,129025,42,42,42,760,89,1014
1774597171,129026,13,13,13,780,109,489
1774597171,129029,4,4,4,560,261,954
1774597171,129038,2,2,2,1499,1369,2307
1774597171,129039,1,1,1,7271,7271,461
1774597171,129539,2,2,2,570,299,47
1774597171,129540,2,2,2,560,280,10
1774597171,130306,10,10,10,732,129,433
1774597171,130310,5,5,5,689,160,145
1774597171,130311,5,5,5,741,190,465
1774597171,130312,1,1,1,229,229,122
1774597171,130314,1,1,1,229,229,121
1774597171,130316,1,1,1,579,579,38
1774597171,130323,2,2,2,551,276,16
1774597171,130577,2,2,2,570,299,48
1774597171,130578,11,11,11,790,110,416
1774597171,130843,26,26,26,750,88,575
1774597172,65280,9,9,9,261,81,218
1774597172,126992,3,3,3,280,219,377
1774597172,127245,18,18,18,269,41,242
1774597172,127250,37,37,37,270,70,434
1774597172,127251,10,10,10,261,80,217
1774597172,127252,9,9,9,260,89,211
1774597172,127257,9,9,9,269,80,206
1774597172,127258,9,9,9,270,80,172
1774597172,127488,18,18,18,269,80,471
1774597172,127493,18,18,18,269,79,502
1774597172,129025,15,15,15,270,89,362
1774597172,129026,4,4,4,180,60,138
1774597172,129029,2,2,2,280,261,483
1774597172,129039,1,1,1,699,699,6572
1774597172,129539,1,1,1,280,280,9
1774597172,129540,1,1,1,280,280,0
1774597172,129794,1,1,1,1850,1850,2610
1774597172,130306,4,4,4,279,120,163
1774597172,130310,2,2,2,281,160,80
1774597172,130311,2,2,2,279,180,163
1774597172,130312,1,1,1,550,550,321
1774597172,130314,1,1,1,550,550,321
1774597172,130316,1,1,1,550,550,29
1774597172,130323,1,1,1,289,289,13
1774597172,130577,1,1,1,289,289,18
1774597172,130578,4,4,4,280,101,92
